event_index,save_index,event_name,marker_code,trial_id,mi_run_index,run_trial_index,block_index,prompt_index,class_name,command_duration_sec,execution_success,sample_index,absolute_sample_index,elapsed_sec,iso_time
51,1,iti_start,330,3,1,3,,,feet,,,109070,113725,436.09879370000044,2026-04-03T15:53:27.588
52,1,trial_end,210,3,1,3,,,feet,,,109578,114233,438.1745261000001,2026-04-03T15:53:29.665
53,1,trial_start,200,4,1,4,,,right_hand,,,109579,114234,438.1762257000005,2026-04-03T15:53:29.666
54,1,fixation_start,112,4,1,4,,,right_hand,,,109580,114235,438.1762558000005,2026-04-03T15:53:29.666
55,1,baseline_start,110,4,1,4,,,right_hand,,,109581,114236,438.1762683000002,2026-04-03T15:53:29.666
56,1,baseline_end,111,4,1,4,,,right_hand,,,110117,114772,440.2615130999998,2026-04-03T15:53:31.752
57,1,cue_start,120,4,1,4,,,right_hand,,,110118,114773,440.2615725999999,2026-04-03T15:53:31.752
58,1,cue_right_hand,302,4,1,4,,,right_hand,,,110119,114774,440.2615875000006,2026-04-03T15:53:31.752
59,1,imagery_start,121,4,1,4,,,right_hand,,,110386,115041,441.3584050000004,2026-04-03T15:53:32.848
60,1,imagery_right_hand,312,4,1,4,,,right_hand,,,110387,115042,441.35846360000005,2026-04-03T15:53:32.848
61,1,imagery_end,320,4,1,4,,,right_hand,,,111344,115999,445.4043164999998,2026-04-03T15:53:36.894
62,1,iti_start,330,4,1,4,,,right_hand,,,111345,116000,445.40436069999987,2026-04-03T15:53:36.894
63,1,trial_end,210,4,1,4,,,right_hand,,,111913,116568,447.49220019999984,2026-04-03T15:53:38.982
64,1,trial_start,200,5,1,5,,,tongue,,,111914,116569,447.49390770000036,2026-04-03T15:53:38.984
65,1,fixation_start,112,5,1,5,,,tongue,,,111915,116570,447.4939352000006,2026-04-03T15:53:38.984
66,1,baseline_start,110,5,1,5,,,tongue,,,111916,116571,447.49394789999997,2026-04-03T15:53:38.984
67,1,baseline_end,111,5,1,5,,,tongue,,,112424,117079,449.5702973000002,2026-04-03T15:53:41.060
68,1,cue_start,120,5,1,5,,,tongue,,,112425,117080,449.57036650000055,2026-04-03T15:53:41.060
69,1,cue_tongue,304,5,1,5,,,tongue,,,112426,117081,449.5703798999998,2026-04-03T15:53:41.060
70,1,imagery_start,121,5,1,5,,,tongue,,,112692,117347,450.66043519999994,2026-04-03T15:53:42.151
71,1,imagery_tongue,314,5,1,5,,,tongue,,,112693,117348,450.66050159999986,2026-04-03T15:53:42.151
72,1,imagery_end,320,5,1,5,,,tongue,,,113724,118379,454.7082532999998,2026-04-03T15:53:46.199
73,1,iti_start,330,5,1,5,,,tongue,,,113725,118380,454.7083137000004,2026-04-03T15:53:46.199
74,1,trial_end,210,5,1,5,,,tongue,,,114248,118903,456.7897515999998,2026-04-03T15:53:48.280
75,1,trial_start,200,6,1,6,,,feet,,,114249,118904,456.79146700000047,2026-04-03T15:53:48.282
76,1,fixation_start,112,6,1,6,,,feet,,,114250,118905,456.79149389999975,2026-04-03T15:53:48.282
77,1,baseline_start,110,6,1,6,,,feet,,,114251,118906,456.7915066999999,2026-04-03T15:53:48.282
78,1,baseline_end,111,6,1,6,,,feet,,,114758,119413,458.8832812000005,2026-04-03T15:53:50.373
79,1,cue_start,120,6,1,6,,,feet,,,114759,119414,458.8833202999999,2026-04-03T15:53:50.373
80,1,cue_feet,303,6,1,6,,,feet,,,114760,119415,458.88333360000024,2026-04-03T15:53:50.373
81,1,imagery_start,121,6,1,6,,,feet,,,115042,119697,459.97900100000015,2026-04-03T15:53:51.469
82,1,imagery_feet,313,6,1,6,,,feet,,,115043,119698,459.97904140000037,2026-04-03T15:53:51.469
83,1,imagery_end,320,6,1,6,,,feet,,,116045,120700,464.02221020000025,2026-04-03T15:53:55.512
84,1,iti_start,330,6,1,6,,,feet,,,116046,120701,464.02228160000004,2026-04-03T15:53:55.512
85,1,trial_end,210,6,1,6,,,feet,,,116541,121196,466.09441410000045,2026-04-03T15:53:57.585
86,1,trial_start,200,7,1,7,,,left_hand,,,116542,121197,466.0960955000005,2026-04-03T15:53:57.586
87,1,fixation_start,112,7,1,7,,,left_hand,,,116543,121198,466.0961291999997,2026-04-03T15:53:57.586
88,1,baseline_start,110,7,1,7,,,left_hand,,,116544,121199,466.09614079999983,2026-04-03T15:53:57.586
89,1,baseline_end,111,7,1,7,,,left_hand,,,117093,121748,468.1753641999999,2026-04-03T15:53:59.665
90,1,cue_start,120,7,1,7,,,left_hand,,,117094,121749,468.17543179999984,2026-04-03T15:53:59.665
91,1,cue_left_hand,301,7,1,7,,,left_hand,,,117095,121750,468.17544659999976,2026-04-03T15:53:59.665
92,1,imagery_start,121,7,1,7,,,left_hand,,,117362,122017,469.2668298000003,2026-04-03T15:54:00.757
93,1,imagery_left_hand,311,7,1,7,,,left_hand,,,117363,122018,469.26689600000054,2026-04-03T15:54:00.757
94,1,imagery_end,320,7,1,7,,,left_hand,,,118380,123035,473.32495940000035,2026-04-03T15:54:04.815
95,1,iti_start,330,7,1,7,,,left_hand,,,118381,123036,473.3250268000006,2026-04-03T15:54:04.815
96,1,trial_end,210,7,1,7,,,left_hand,,,118889,123544,475.4124998000002,2026-04-03T15:54:06.902
97,1,trial_start,200,8,1,8,,,right_hand,,,118890,123545,475.4141850000001,2026-04-03T15:54:06.904
98,1,fixation_start,112,8,1,8,,,right_hand,,,118891,123546,475.4142095000002,2026-04-03T15:54:06.904
99,1,baseline_start,110,8,1,8,,,right_hand,,,118892,123547,475.414225,2026-04-03T15:54:06.904
100,1,baseline_end,111,8,1,8,,,right_hand,,,119392,124047,477.49178260000053,2026-04-03T15:54:08.982
101,1,cue_start,120,8,1,8,,,right_hand,,,119393,124048,477.49185350000016,2026-04-03T15:54:08.982
102,1,cue_right_hand,302,8,1,8,,,right_hand,,,119394,124049,477.4918671999999,2026-04-03T15:54:08.982
103,1,imagery_start,121,8,1,8,,,right_hand,,,119697,124352,478.5835597,2026-04-03T15:54:10.074
104,1,imagery_right_hand,312,8,1,8,,,right_hand,,,119698,124353,478.58361360000026,2026-04-03T15:54:10.074
105,1,imagery_end,320,8,1,8,,,right_hand,,,120700,125355,482.6262695999999,2026-04-03T15:54:14.116
106,1,iti_start,330,8,1,8,,,right_hand,,,120701,125356,482.62634149999985,2026-04-03T15:54:14.116
107,1,trial_end,210,8,1,8,,,right_hand,,,121224,125879,484.7033395000003,2026-04-03T15:54:16.193
108,1,trial_start,200,9,1,9,,,left_hand,,,121225,125880,484.7050097000006,2026-04-03T15:54:16.194
109,1,fixation_start,112,9,1,9,,,left_hand,,,121226,125881,484.7050334999999,2026-04-03T15:54:16.194
110,1,baseline_start,110,9,1,9,,,left_hand,,,121227,125882,484.7050452999997,2026-04-03T15:54:16.194
111,1,baseline_end,111,9,1,9,,,left_hand,,,121748,126403,486.7882278000002,2026-04-03T15:54:18.278
112,1,cue_start,120,9,1,9,,,left_hand,,,121749,126404,486.78829090000045,2026-04-03T15:54:18.278
113,1,cue_left_hand,301,9,1,9,,,left_hand,,,121750,126405,486.7883053999999,2026-04-03T15:54:18.278
114,1,imagery_start,121,9,1,9,,,left_hand,,,122018,126673,487.88082429999986,2026-04-03T15:54:19.371
115,1,imagery_left_hand,311,9,1,9,,,left_hand,,,122019,126674,487.8808903000004,2026-04-03T15:54:19.371
116,1,imagery_end,320,9,1,9,,,left_hand,,,122991,127646,491.9316107999998,2026-04-03T15:54:23.421
117,1,iti_start,330,9,1,9,,,left_hand,,,122992,127647,491.9316775000002,2026-04-03T15:54:23.421
118,1,trial_end,210,9,1,9,,,left_hand,,,123455,128110,494.0027438000002,2026-04-03T15:54:25.493
119,1,trial_start,200,10,1,10,,,feet,,,123456,128111,494.0043795000006,2026-04-03T15:54:25.494
120,1,fixation_start,112,10,1,10,,,feet,,,123457,128112,494.0044081000001,2026-04-03T15:54:25.494
121,1,baseline_start,110,10,1,10,,,feet,,,123458,128113,494.0044197000002,2026-04-03T15:54:25.494
122,1,baseline_end,111,10,1,10,,,feet,,,124069,128724,496.08175299999994,2026-04-03T15:54:27.572
123,1,cue_start,120,10,1,10,,,feet,,,124070,128725,496.08178950000047,2026-04-03T15:54:27.572
124,1,cue_feet,303,10,1,10,,,feet,,,124071,128726,496.08180159999984,2026-04-03T15:54:27.572
125,1,imagery_start,121,10,1,10,,,feet,,,124271,128926,497.1745083999999,2026-04-03T15:54:28.665
126,1,imagery_feet,313,10,1,10,,,feet,,,124272,128927,497.17465649999986,2026-04-03T15:54:28.665
127,1,imagery_end,320,10,1,10,,,feet,,,125356,130011,501.2211438999998,2026-04-03T15:54:32.711
128,1,iti_start,330,10,1,10,,,feet,,,125357,130012,501.22121070000003,2026-04-03T15:54:32.711
129,1,trial_end,210,10,1,10,,,feet,,,125865,130520,503.3065271999999,2026-04-03T15:54:34.796
130,1,trial_start,200,11,1,11,,,tongue,,,125866,130521,503.30818169999975,2026-04-03T15:54:34.798
131,1,fixation_start,112,11,1,11,,,tongue,,,125867,130522,503.30821830000014,2026-04-03T15:54:34.798
132,1,baseline_start,110,11,1,11,,,tongue,,,125868,130523,503.30823050000026,2026-04-03T15:54:34.798
133,1,baseline_end,111,11,1,11,,,tongue,,,126390,131045,505.3996307000002,2026-04-03T15:54:36.889
134,1,cue_start,120,11,1,11,,,tongue,,,126391,131046,505.3996965000001,2026-04-03T15:54:36.889
135,1,cue_tongue,304,11,1,11,,,tongue,,,126392,131047,505.39971040000046,2026-04-03T15:54:36.889
136,1,imagery_start,121,11,1,11,,,tongue,,,126673,131328,506.4904829000002,2026-04-03T15:54:37.981
137,1,imagery_tongue,314,11,1,11,,,tongue,,,126674,131329,506.4905408999998,2026-04-03T15:54:37.981
138,1,imagery_end,320,11,1,11,,,tongue,,,127676,132331,510.529618,2026-04-03T15:54:42.019
139,1,iti_start,330,11,1,11,,,tongue,,,127677,132332,510.52967260000014,2026-04-03T15:54:42.019
140,1,trial_end,210,11,1,11,,,tongue,,,128200,132855,512.6083494,2026-04-03T15:54:44.099
141,1,trial_start,200,12,1,12,,,right_hand,,,128201,132856,512.6100686000004,2026-04-03T15:54:44.100
142,1,fixation_start,112,12,1,12,,,right_hand,,,128202,132857,512.6100999000005,2026-04-03T15:54:44.100
143,1,baseline_start,110,12,1,12,,,right_hand,,,128203,132858,512.6101118000001,2026-04-03T15:54:44.100
144,1,baseline_end,111,12,1,12,,,right_hand,,,128634,133289,514.3451944000003,2026-04-03T15:54:45.835
145,1,trial_end,210,12,1,12,,,right_hand,,,128635,133290,514.3452559000002,2026-04-03T15:54:45.835
146,1,mi_run_end,131,,1,,,,,,,128636,133291,514.3453105000003,2026-04-03T15:54:45.835
147,1,session_end,101,,,,,,,,,128637,133292,514.3453450000002,2026-04-03T15:54:45.835
