event_index,event_name,marker_code,trial_id,class_name,sample_index,absolute_sample_index,elapsed_sec,iso_time
197,imagery_left_hand,311,25,left_hand,71688,72182,286.73306469999807,2026-03-29T21:43:56.347
198,imagery_end,320,25,left_hand,72698,73192,290.775163899998,2026-03-29T21:44:00.389
199,iti_start,330,25,left_hand,72699,73193,290.7753206999987,2026-03-29T21:44:00.389
200,trial_end,210,25,left_hand,73220,73714,292.86280460000125,2026-03-29T21:44:02.477
201,trial_start,200,26,feet,73221,73715,292.86305970000103,2026-03-29T21:44:02.477
202,baseline_start,110,26,feet,73222,73716,292.8630989999947,2026-03-29T21:44:02.477
203,baseline_end,111,26,feet,74233,74727,296.91270119999535,2026-03-29T21:44:06.526
204,cue_feet,303,26,feet,74234,74728,296.9128047999984,2026-03-29T21:44:06.527
205,imagery_feet,313,26,feet,74612,75106,298.44399669999984,2026-03-29T21:44:08.058
206,imagery_end,320,26,feet,75626,76120,302.49105540000164,2026-03-29T21:44:12.105
207,iti_start,330,26,feet,75627,76121,302.49117449999903,2026-03-29T21:44:12.105
208,trial_end,210,26,feet,76150,76644,304.5806692999977,2026-03-29T21:44:14.194
209,trial_start,200,27,tongue,76151,76645,304.5810386000012,2026-03-29T21:44:14.195
210,baseline_start,110,27,tongue,76152,76646,304.581105199999,2026-03-29T21:44:14.195
211,baseline_end,111,27,tongue,77165,77659,308.6262596000015,2026-03-29T21:44:18.240
212,cue_tongue,304,27,tongue,77166,77660,308.62639520000084,2026-03-29T21:44:18.240
213,imagery_tongue,314,27,tongue,77543,78037,310.1536500000002,2026-03-29T21:44:19.767
214,imagery_end,320,27,tongue,78557,79051,314.2053027000002,2026-03-29T21:44:23.819
215,iti_start,330,27,tongue,78558,79052,314.20543689999613,2026-03-29T21:44:23.819
216,trial_end,210,27,tongue,79071,79565,316.2776819999999,2026-03-29T21:44:25.891
217,trial_start,200,28,right_hand,79072,79566,316.27801689999615,2026-03-29T21:44:25.892
218,baseline_start,110,28,right_hand,79073,79567,316.2780807999952,2026-03-29T21:44:25.892
219,baseline_end,111,28,right_hand,80087,80581,320.32094869999855,2026-03-29T21:44:29.935
220,cue_right_hand,302,28,right_hand,80088,80582,320.32106499999645,2026-03-29T21:44:29.935
221,imagery_right_hand,312,28,right_hand,80468,80962,321.8511537999948,2026-03-29T21:44:31.465
222,imagery_end,320,28,right_hand,81480,81974,325.90341759999865,2026-03-29T21:44:35.517
223,iti_start,330,28,right_hand,81481,81975,325.90353250000044,2026-03-29T21:44:35.517
224,trial_end,210,28,right_hand,82004,82498,327.9769401999947,2026-03-29T21:44:37.591
225,trial_start,200,29,right_hand,82005,82499,327.97718449999957,2026-03-29T21:44:37.591
226,baseline_start,110,29,right_hand,82006,82500,327.9772234999982,2026-03-29T21:44:37.591
227,baseline_end,111,29,right_hand,83012,83506,332.0303606000016,2026-03-29T21:44:41.644
228,cue_right_hand,302,29,right_hand,83013,83507,332.0304885000005,2026-03-29T21:44:41.644
229,imagery_right_hand,312,29,right_hand,83395,83889,333.5571568000014,2026-03-29T21:44:43.171
230,imagery_end,320,29,right_hand,84411,84905,337.608367599998,2026-03-29T21:44:47.222
231,iti_start,330,29,right_hand,84412,84906,337.60852319999685,2026-03-29T21:44:47.222
232,trial_end,210,29,right_hand,84925,85419,339.6809041000015,2026-03-29T21:44:49.295
233,trial_start,200,30,left_hand,84926,85420,339.6811837999994,2026-03-29T21:44:49.295
234,baseline_start,110,30,left_hand,84927,85421,339.6812285999986,2026-03-29T21:44:49.295
235,baseline_end,111,30,left_hand,85940,86434,343.73550099999557,2026-03-29T21:44:53.349
236,cue_left_hand,301,30,left_hand,85941,86435,343.7356567999959,2026-03-29T21:44:53.349
237,imagery_left_hand,311,30,left_hand,86319,86813,345.2661009000003,2026-03-29T21:44:54.880
238,imagery_end,320,30,left_hand,87333,87827,349.31208250000054,2026-03-29T21:44:58.926
239,iti_start,330,30,left_hand,87334,87828,349.3122379999986,2026-03-29T21:44:58.926
240,trial_end,210,30,left_hand,87854,88348,351.3886014000018,2026-03-29T21:45:01.002
241,trial_start,200,31,feet,87855,88349,351.38892289999785,2026-03-29T21:45:01.003
242,baseline_start,110,31,feet,87856,88350,351.3889713999961,2026-03-29T21:45:01.003
243,baseline_end,111,31,feet,88860,89354,355.4338598999966,2026-03-29T21:45:05.048
244,cue_feet,303,31,feet,88861,89355,355.43398519999755,2026-03-29T21:45:05.048
245,imagery_feet,313,31,feet,89238,89732,356.96436769999855,2026-03-29T21:45:06.578
246,imagery_end,320,31,feet,90260,90754,361.0172664999991,2026-03-29T21:45:10.631
247,iti_start,330,31,feet,90261,90755,361.01740369999607,2026-03-29T21:45:10.631
248,trial_end,210,31,feet,90776,91270,363.0862790999963,2026-03-29T21:45:12.700
249,trial_start,200,32,tongue,90777,91271,363.08655369999906,2026-03-29T21:45:12.700
250,baseline_start,110,32,tongue,90778,91272,363.08659899999475,2026-03-29T21:45:12.700
251,baseline_end,111,32,tongue,91788,92282,367.13946349999605,2026-03-29T21:45:16.753
252,cue_tongue,304,32,tongue,91789,92283,367.13959449999675,2026-03-29T21:45:16.753
253,imagery_tongue,314,32,tongue,92173,92667,368.66802919999463,2026-03-29T21:45:18.282
254,imagery_end,320,32,tongue,93187,93681,372.7358869000018,2026-03-29T21:45:22.350
255,iti_start,330,32,tongue,93188,93682,372.73601529999723,2026-03-29T21:45:22.350
256,trial_end,210,32,tongue,93710,94204,374.80974920000153,2026-03-29T21:45:24.424
257,trial_start,200,33,left_hand,93711,94205,374.810080999996,2026-03-29T21:45:24.424
258,baseline_start,110,33,left_hand,93712,94206,374.8101403999972,2026-03-29T21:45:24.424
259,baseline_end,111,33,left_hand,94722,95216,378.86058429999684,2026-03-29T21:45:28.474
260,cue_left_hand,301,33,left_hand,94723,95217,378.86071749999974,2026-03-29T21:45:28.474
261,imagery_left_hand,311,33,left_hand,95105,95599,380.40586919999623,2026-03-29T21:45:30.020
262,imagery_end,320,33,left_hand,96120,96614,384.4424891000017,2026-03-29T21:45:34.056
263,iti_start,330,33,left_hand,96121,96615,384.4426545999959,2026-03-29T21:45:34.056
264,trial_end,210,33,left_hand,96639,97133,386.5233902999971,2026-03-29T21:45:36.137
265,trial_start,200,34,tongue,96640,97134,386.52372150000156,2026-03-29T21:45:36.137
266,baseline_start,110,34,tongue,96641,97135,386.5237730000008,2026-03-29T21:45:36.138
267,baseline_end,111,34,tongue,97649,98143,390.5804407999967,2026-03-29T21:45:40.194
268,cue_tongue,304,34,tongue,97650,98144,390.5805518999987,2026-03-29T21:45:40.194
269,imagery_tongue,314,34,tongue,98032,98526,392.10600259999774,2026-03-29T21:45:41.720
270,imagery_end,320,34,tongue,99046,99540,396.15481490000093,2026-03-29T21:45:45.769
271,iti_start,330,34,tongue,99047,99541,396.1549683999983,2026-03-29T21:45:45.769
272,trial_end,210,34,tongue,99563,100057,398.22425709999516,2026-03-29T21:45:47.838
273,trial_start,200,35,feet,99564,100058,398.22454679999646,2026-03-29T21:45:47.838
274,baseline_start,110,35,feet,99565,100059,398.22459309999977,2026-03-29T21:45:47.838
275,baseline_end,111,35,feet,100571,101065,402.2713355999949,2026-03-29T21:45:51.885
276,cue_feet,303,35,feet,100572,101066,402.2714797000008,2026-03-29T21:45:51.885
277,imagery_feet,313,35,feet,100963,101457,403.81672529999923,2026-03-29T21:45:53.430
278,imagery_end,320,35,feet,101975,102469,407.8783473000003,2026-03-29T21:45:57.492
279,iti_start,330,35,feet,101976,102470,407.87849239999923,2026-03-29T21:45:57.492
280,trial_end,210,35,feet,102493,102987,409.9439502999958,2026-03-29T21:45:59.558
281,trial_start,200,36,right_hand,102494,102988,409.944255800001,2026-03-29T21:45:59.558
282,baseline_start,110,36,right_hand,102495,102989,409.9442998000013,2026-03-29T21:45:59.558
283,baseline_end,111,36,right_hand,103506,104000,413.9914817999961,2026-03-29T21:46:03.605
284,cue_right_hand,302,36,right_hand,103507,104001,413.9915968999994,2026-03-29T21:46:03.605
285,imagery_right_hand,312,36,right_hand,103889,104383,415.530068,2026-03-29T21:46:05.144
286,imagery_end,320,36,right_hand,104893,105387,419.5774220999956,2026-03-29T21:46:09.191
287,iti_start,330,36,right_hand,104894,105388,419.5775424999956,2026-03-29T21:46:09.191
288,trial_end,210,36,right_hand,105421,105915,421.6475120999967,2026-03-29T21:46:11.261
289,trial_start,200,37,right_hand,105422,105916,421.64776079999865,2026-03-29T21:46:11.262
290,baseline_start,110,37,right_hand,105423,105917,421.64779879999696,2026-03-29T21:46:11.262
291,baseline_end,111,37,right_hand,106434,106928,425.6990433999963,2026-03-29T21:46:15.313
292,cue_right_hand,302,37,right_hand,106435,106929,425.6991659999985,2026-03-29T21:46:15.313
293,imagery_right_hand,312,37,right_hand,106819,107313,427.24641939999856,2026-03-29T21:46:16.860
294,imagery_end,320,37,right_hand,107838,108332,431.30891079999856,2026-03-29T21:46:20.923
295,iti_start,330,37,right_hand,107839,108333,431.3090232999966,2026-03-29T21:46:20.923
296,trial_end,210,37,right_hand,108354,108848,433.38529639999615,2026-03-29T21:46:22.999
297,trial_start,200,38,left_hand,108355,108849,433.385566799996,2026-03-29T21:46:22.999
298,baseline_start,110,38,left_hand,108356,108850,433.3856455999994,2026-03-29T21:46:22.999
299,baseline_end,111,38,left_hand,109365,109859,437.4285230999958,2026-03-29T21:46:27.042
300,cue_left_hand,301,38,left_hand,109366,109860,437.4286548999953,2026-03-29T21:46:27.042
301,imagery_left_hand,311,38,left_hand,109744,110238,438.95843339999556,2026-03-29T21:46:28.572
302,imagery_end,320,38,left_hand,110760,111254,443.0056893000001,2026-03-29T21:46:32.619
303,iti_start,330,38,left_hand,110761,111255,443.0058233999953,2026-03-29T21:46:32.620
304,trial_end,210,38,left_hand,111284,111778,445.11122429999523,2026-03-29T21:46:34.725
305,trial_start,200,39,feet,111285,111779,445.1115286999993,2026-03-29T21:46:34.725
